Date_class,retweet_count,favorite_count,followers_count,predict_class_label
2,90,0,0.435,4
4,1,7,0.136,4
0,27,0,6.82,4
2,0,4,1.43,2
0,27,66,0.136,4
1,23,161,6.82,2
4,0,1,0.0364,4
0,12,28,0.136,4
1,16658,91687,43,4
0,740,427,43,2
0,7,17,0.136,4
2,369,2021,43,2
3,1140,5062,43,4
3,492,0,0.435,3
3,197,646,43,2
2,1270,0,1.43,2
0,0,0,0.136,2
3,8,29,0.136,2
0,1557,2890,43,2
3,1405,0,0.435,3
2,108,0,6.82,4
2,1,0,0.0364,2
3,22,0,0.136,2
0,0,0,0.136,2
0,0,1,0.0364,2
3,5,18,0.136,2
4,42,0,1.43,4
0,0,0,1.43,2
3,102,309,0.435,3
2,27,0,6.82,2
3,977,2046,43,2
4,11,17,0.136,3
0,280,0,43,4
1,7,0,1.43,2
3,1160,2726,43,2
0,258,770,43,2
3,0,0,0.136,2
3,262,0,6.82,3
3,29,0,1.43,3
4,15,0,0.136,4
1,0,2,1.43,4
2,24,0,1.43,4
0,29,47,0.136,4
0,550,3747,43,2
3,316,423,43,2
4,4443,28271,43,2
1,421,2606,6.82,1
0,7,0,0.435,1
3,67,0,0.435,1
0,1,0,0.0364,4
2,72,0,1.43,4
0,89,0,0.435,4
4,1847,0,43,2
0,42,0,6.82,2
3,0,14,0.0364,3
3,4,11,0.136,2
0,33,0,6.82,4
3,16,0,0.136,4
2,330,2343,43,2
3,4417,36108,43,2
3,0,0,1.43,1
3,3,13,0.0364,4
0,136,0,0.435,4
2,46,308,6.82,4
0,111,600,1.43,4
0,2333,0,0.435,2
2,119,0,0.435,3
4,0,16,0.0364,4
0,27,0,6.82,3
4,157,578,43,3
0,3558,0,0.0364,1
2,1,59,1.43,2
3,275,268,43,2
4,161,463,43,2
4,8,35,0.136,4
2,80,644,6.82,2
4,12,0,1.43,1
1,7,0,1.43,1
3,1099,13236,43,2
3,18,0,0.136,3
3,306,0,0.435,3
0,165,0,43,2
0,22,0,6.82,2
0,1962,1061,43,2
0,3716,0,0.435,4
4,0,1,0.0364,4
3,1,10,0.136,4
2,102,0,6.82,2
0,2583,6249,6.82,4
3,422,4820,43,2
4,0,4,0.0364,1
3,0,1,1.43,4
4,573,4259,43,2
0,81,173,43,2
3,0,1,0.0364,2
4,0,1,0.136,4
2,15,0,1.43,3
0,47,0,6.82,4
0,40,60,0.136,4
3,1953,832,43,2
3,879,984,43,2
1,41,284,1.43,1
4,1,14,0.136,4
0,41,378,6.82,1
3,344,2058,43,4
2,249,417,43,4
2,4319,0,0.435,1
3,4,19,0.136,2
3,1,0,0.0364,4
3,0,2,0.136,2
2,965,0,0.435,1
3,5,0,0.136,3
3,163,744,43,2
4,13,17,0.136,3
3,0,0,1.43,2
3,0,1,0.0364,4
2,371,0,0.435,3
1,0,1,1.43,3
1,58,568,6.82,4
3,974,0,0.435,4
0,46326,0,0.0364,3
3,139163,0,0.0364,2
4,16,30,0.136,2
0,0,1,1.43,3
4,0,0,0.0364,3
1,682,0,0.435,3
0,0,1,0.136,1
4,7,18,0.136,3
4,433,4359,43,4
2,26,203,6.82,1
0,407,305,43,4
0,2107,4461,43,4
4,0,0,0.0364,4
4,4,0,1.43,4
3,34,264,6.82,3
4,6,11,0.136,1
0,2,2,1.43,4
0,37,0,0.136,4
0,9,15,0.136,4
4,7,41,0.136,2
4,0,0,0.0364,2
0,848,0,0.435,4
0,1698,4956,6.82,4
3,1,7,0.136,2
0,40,287,1.43,2
3,79,0,0.435,2
0,324,967,43,1
3,14,0,6.82,1
2,15,0,0.435,4
4,567,2172,43,2
3,430,2562,6.82,4
1,281,1419,6.82,1
3,10,0,0.136,4
1,13,65,1.43,1
3,0,2,1.43,4
3,9444,5924,43,2
0,0,1,1.43,4
3,288,481,43,2
3,12,28,0.136,1
1,6,0,0.435,2
0,984,4671,6.82,4
0,39,81,0.136,2
0,0,0,1.43,1
4,0,1,0.0364,2
0,890,2111,43,2
0,509,2412,6.82,4
0,8547,27061,43,2
1,363,0,0.435,4
1,256,2275,6.82,3
1,604,0,0.435,4
3,117,0,43,4
2,47,351,6.82,4
3,0,0,0.0364,2
1,19,0,0.435,4
2,842,0,1.43,2
1,761,0,0.435,2
3,12,15,0.136,2
3,0,3,0.0364,4
3,370,0,0.435,1
3,36,353,6.82,4
0,0,22,0.0364,4
3,6574,52248,43,4
2,2244,21869,43,2
3,13,0,0.0364,1
3,4,0,0.0364,2
3,1105,0,6.82,2
3,229,0,1.43,4
4,2380,5700,43,4
3,464,0,0.435,2
2,15,0,6.82,2
0,345,1542,43,1
2,2226,6283,6.82,4
4,3,12,0.136,4
2,1771,1271,43,4
3,47270,0,0.0364,4
1,18,0,6.82,4
0,0,1,1.43,4
3,2,0,1.43,4
0,30,0,43,2
3,0,0,0.0364,4
2,25,0,6.82,4
2,70,0,0.435,3
3,2,5,0.136,4
1,0,0,1.43,4
0,1,0,1.43,2
0,0,0,1.43,4
2,330,623,43,2
0,0,0,0.0364,2
2,83,0,1.43,1
2,3,10,1.43,3
2,11287,43482,43,4
0,430,0,0.435,1
2,20,143,6.82,4
3,2,25,0.0364,4
2,1199,0,43,2
4,0,0,0.136,3
2,80,0,0.435,1
4,3,7,0.136,3
2,85,0,6.82,2
3,37,224,6.82,4
4,1847,0,43,2
1,27,339,6.82,2
4,557,1601,43,4
3,0,0,0.0364,2
3,0,0,1.43,4
0,0,2,0.136,4
3,25,0,0.435,1
0,296,0,6.82,1
3,149,0,0.435,1
2,12,43,1.43,4
3,58,0,0.435,3
4,0,0,0.0364,2
1,17,0,0.435,2
3,2665,1306,43,2
3,404,823,43,4
0,728,635,43,4
0,0,5,0.136,4
4,2,39,0.0364,4
0,34,321,6.82,4
0,3525,1197,43,4
2,21,89,1.43,4
0,1360,0,1.43,4
3,5,20,0.136,4
0,1,0,0.0364,4
3,49,0,0.435,3
2,14,0,1.43,2
3,377,0,0.435,3
3,1009,0,0.0364,2
0,0,1,1.43,4
0,0,0,1.43,3
1,1120,5667,6.82,2
2,6,0,1.43,4
3,9394,2527,43,2
2,94,258,1.43,1
2,804,0,0.435,4
2,9,0,0.435,1
3,14287,0,0.0364,1
4,186,431,43,4
0,9,0,1.43,1
2,50,390,6.82,4
2,47,0,0.435,1
4,29,0,0.136,1
0,60,536,6.82,3
3,354,1315,43,1
1,6,42,1.43,4
0,13,28,0.136,3
4,8934,0,0.0364,1
0,450,315,43,2
3,22698,0,0.0364,4
0,14850,0,43,4
0,8005,38626,43,2
0,18,241,0.136,4
2,0,0,1.43,2
3,0,1,0.0364,4
0,0,0,0.0364,2
0,3,0,1.43,2
3,4,4,0.136,2
0,514,0,0.0364,4
3,19,55,0.0364,4
3,45,0,1.43,2
3,0,0,1.43,4
3,4017,12323,43,2
3,1747,0,43,2
3,0,1,0.136,2
0,5,0,0.435,3
0,0,3,0.0364,2
1,312,1578,6.82,4
3,255,225,43,2
3,1018,0,43,4
4,0,3,0.136,4
4,3671,1518,43,2
0,12,36,0.136,4
2,560,1509,0.435,3
3,179,0,0.435,2
3,8,0,0.0364,3
3,2431,0,0.435,4
3,5,0,1.43,2
0,849,2087,43,2
0,71,0,43,2
3,1167,576,43,3
3,0,1,0.136,4
4,0,1,0.0364,4
0,0,2,0.0364,2
3,2711,18296,43,2
1,3252,0,1.43,4
1,37,470,6.82,2
4,144,378,43,1
3,58,327,6.82,4
4,2105,2289,43,2
4,0,1,0.0364,4
0,1474,0,0.435,4
3,0,1,0.136,1
1,43,302,6.82,3
0,135,0,0.0364,2
4,0,0,0.0364,4
0,7723,39864,43,4
0,11,0,1.43,2
2,45,0,6.82,2
1,24,0,1.43,3
0,79,282,1.43,4
3,0,3,0.0364,4
3,45,337,6.82,3
1,1428,1974,43,2
0,104,755,6.82,4
3,1,0,0.0364,4
2,4,0,0.0364,4
0,2,0,0.0364,4
1,297,0,0.0364,4
3,13,0,6.82,2
4,0,0,0.0364,3
0,0,1,0.0364,2
3,1,7,0.0364,4
1,51,243,6.82,4
2,1,5,1.43,2
0,6,10,0.136,4
0,1433,0,0.435,3
3,1222,0,1.43,1
4,3,0,0.136,4
3,9033,64566,43,1
3,7,0,0.136,4
0,3520,1057,43,2
3,8,0,0.0364,2
3,539,375,43,2
3,2,22,0.136,3
0,6,6,0.136,1
3,13,16,0.136,3
1,2,0,1.43,4
1,2,0,1.43,1
1,120,0,0.435,1
3,1222,0,0.435,3
4,732,6908,43,4
3,8,7,0.136,4
0,374,296,43,2
2,731,0,0.435,2
3,19318,83818,43,3
4,18,70,0.0364,2
3,8,0,0.435,4
3,0,1,0.136,3
3,2697,0,0.0364,1
0,21,115,0.0364,2
2,278,1229,6.82,3
0,49,0,6.82,4
2,444,1292,6.82,4
1,59,571,6.82,2
1,63,84,0.435,1
0,8,32,0.136,4
3,6309,35162,43,2
3,332,0,43,2
3,75,0,0.435,2
1,17,95,1.43,1
1,4968,0,0.435,4
3,12,0,0.0364,4
3,0,1,0.136,4
3,3,17,0.0364,1
0,38,0,6.82,3
3,11,0,0.435,3
1,45,0,1.43,4
0,3,0,0.0364,4
4,7,17,0.136,2
0,2,2,1.43,4
2,6,0,0.435,4
2,2023,6134,6.82,2
4,10,7,0.136,3
0,5365,35729,43,2
3,5,0,0.136,3
0,52,315,6.82,4
3,51,0,0.435,3
2,18,0,1.43,1
3,402,0,1.43,2
3,0,0,0.0364,4
0,9,0,1.43,3
2,53,590,6.82,4
0,0,2,0.0364,4
0,663,1335,43,2
2,15,38,1.43,4
1,1246,752,43,2
4,2583,2954,43,2
3,2,0,1.43,2
3,475,0,6.82,1
4,2,30,0.136,4
0,210,223,43,2
4,1,0,0.136,3
2,19,64,1.43,4
3,304,0,43,2
0,0,1,0.0364,2
0,154,1601,6.82,2
3,217,747,43,3
3,126,0,0.435,4
1,3,0,1.43,3
2,484,1980,6.82,1
4,2698,4259,43,4
0,6063,11356,43,1
2,65,0,6.82,4
4,281,0,1.43,4
3,133,0,0.435,1
0,187,0,0.435,3
1,6,47,1.43,3
1,0,0,1.43,2
0,3001,0,6.82,4
2,205,0,0.435,1
3,2660,1464,43,2
3,605,1855,43,2
4,2,6,0.136,4
3,15,44,0.136,2
0,0,0,1.43,4
1,0,0,1.43,1
2,39,0,1.43,1
3,1,3,0.0364,4
0,1,2,0.0364,4
0,6,16,0.136,3
0,5,0,0.136,4
0,0,0,1.43,2
1,80,0,6.82,2
3,1,11,0.136,2
0,6998,17357,43,2
2,108,0,0.435,3
1,9,24,1.43,1
2,10,94,1.43,1
2,0,20,1.43,4
0,0,1,0.0364,4
3,4,0,0.136,4
3,13,0,0.435,4
0,309,2507,6.82,4
3,14,27,0.136,1
0,510,0,1.43,4
0,12,30,0.136,4
0,0,4,0.0364,4
0,2017,0,0.435,1
3,244,269,43,2
3,1,5,0.136,2
4,2,9,0.136,3
0,29,135,6.82,2
0,26,169,6.82,3
1,886,0,0.435,1
0,2081,7506,43,2
3,1546,0,6.82,2
3,0,11,0.0364,4
1,15,0,1.43,1
0,0,1,0.136,4
4,3,0,0.136,4
2,55,0,0.435,2
3,0,1,0.0364,4
4,9216,15922,43,4
4,22,58,0.136,4
0,0,0,0.0364,4
2,153,1360,6.82,4
2,345,395,43,4
2,102,0,0.435,4
3,0,3,0.0364,3
3,256,0,1.43,4
0,15,0,0.136,3
3,133,0,43,3
4,0,2,0.0364,2
2,19,0,0.435,4
3,32,245,6.82,2
1,1,6,6.82,2
3,8,0,0.0364,4
2,1848,0,0.435,1
2,77,0,0.435,2
3,12,46,0.136,4
4,608,4175,43,2
0,60,0,6.82,4
0,1496,0,43,4
3,6,13,0.0364,4
0,0,0,0.136,4
3,5,0,0.0364,2
1,257,2397,6.82,4
2,41,0,1.43,3
3,0,2,0.0364,4
2,25,0,1.43,4
0,30,119,1.43,1
2,11,0,0.435,1
0,910,2788,6.82,4
1,210,548,0.435,1
2,1948,0,0.435,2
1,728,0,6.82,4
3,42910,0,0.0364,4
3,16201,42241,6.82,4
0,295,358,43,4
3,19318,83818,43,3
4,4,22,0.136,3
1,366,0,1.43,2
0,6,0,0.435,4
1,73,0,6.82,3
1,613,0,0.435,4
4,0,2,0.136,2
0,3,9,0.435,2
4,235,978,43,2
1,0,0,1.43,2
3,17,104,1.43,1
3,9,0,1.43,4
3,16953,0,0.435,4
3,725,0,0.435,1
1,56,0,6.82,4
0,16,23,0.136,4
4,306,792,43,2
3,41,0,0.136,3
3,0,2,0.0364,4
2,4,0,1.43,3
3,22,58,0.136,3
0,0,3,0.136,2
3,9,61,0.0364,2
3,957,0,0.435,1
1,69,193,0.435,4
2,7334,0,0.435,1
2,6,0,0.0364,4
3,614,1691,43,2
0,1,0,0.0364,2
1,427,0,0.435,1
3,6,0,0.136,4
3,9,0,0.0364,4
4,0,1,0.0364,4
3,9707,55181,43,2
2,0,0,1.43,4
3,5,0,0.136,1
4,12,28,0.136,4
3,140,0,0.0364,4
4,0,5,0.0364,4
4,51,248,0.136,4
0,0,13,0.136,1
1,31,111,1.43,4
4,22,0,0.136,4
0,5068,5561,43,4
3,993,0,0.435,3
0,0,1,0.0364,4
2,0,0,1.43,4
0,1,34,1.43,2
3,184,1371,6.82,4
3,1,5,0.0364,4
0,0,0,0.0364,4
4,994,5570,43,4
0,39,272,6.82,3
4,3,12,0.136,3
4,1,0,0.0364,2
2,337,767,43,2
3,239,0,0.435,4
0,0,1,0.0364,4
4,7,20,0.136,2
2,190,1256,6.82,4
0,438,1162,43,2
3,72,0,0.0364,4
3,1,0,0.0364,3
3,2303,0,0.435,2
1,72,434,6.82,4
3,1235,0,0.435,3
4,411,5929,43,4
3,5,11,0.136,3
0,0,0,1.43,2
3,12,31,0.435,4
0,14,21,0.136,2
0,7,0,0.435,1
4,0,3,0.136,2
0,374,296,43,2
0,1,10,1.43,4
0,13,0,0.435,2
4,0,1,0.136,2
3,13,33,0.136,4
4,2,0,0.136,4
0,32,0,0.0364,2
3,1641,8809,6.82,2
3,0,13,0.0364,4
3,33,0,0.136,4
3,5,0,1.43,3
3,5,0,0.136,4
0,0,1,1.43,4
4,5686,7573,43,4
3,0,1,0.0364,4
2,191,0,0.435,1
3,8,59,0.136,3
4,0,0,0.136,4
2,139,1650,6.82,2
0,864,0,0.0364,1
2,327,0,0.0364,3
3,25,14,0.136,4
1,39,0,6.82,4
3,7,20,0.136,4
3,23,178,6.82,3
0,864,4726,43,2
0,59,365,6.82,3
4,18,48,0.136,4
1,2928,3812,0.435,1
0,5,0,0.136,3
0,1732,7653,43,4
1,49,0,0.435,3
0,6,15,0.136,3
3,4818,1096,43,1
0,1762,3889,6.82,4
0,146,709,43,2
4,5,0,0.136,4
0,33,0,0.0364,4
2,996,4605,6.82,4
3,141,578,43,2
0,157,0,43,4
1,2,11,1.43,4
3,5294,0,43,2
4,2,0,0.0364,3
1,16,155,1.43,4
0,11747,77427,43,2
2,748,0,0.435,1
0,50,267,6.82,2
1,0,0,1.43,4
0,12,116,1.43,3
3,4,8,0.136,2
4,13,49,0.136,4
0,387216,0,43,4
2,26,0,6.82,1
3,24,0,0.435,1
3,73,0,0.0364,2
4,13,8,0.136,3
0,86,691,6.82,2
3,4,57,1.43,2
0,6,22,0.136,3
3,2,6,0.0364,4
2,19,0,0.435,1
3,1152,7810,43,2
4,84158,216477,43,4
4,888,0,43,4
0,1064,0,0.435,1
0,2,0,0.435,2
3,762,0,0.0364,1
3,190,0,0.435,4
0,731,3590,6.82,4
2,1,22,1.43,4
1,1476,0,0.435,4
2,1019,0,0.435,2
0,6380,53133,43,4
4,159,1557,43,4
0,638,0,0.0364,4
2,5,26,1.43,4
1,16,0,0.435,3
4,4,3,0.136,4
3,19,0,6.82,4
0,3,31,1.43,4
3,0,0,0.0364,4
4,16,55,0.136,1
3,12,0,0.435,4
3,115,121,43,2
3,6105,13106,43,4
3,0,1,1.43,1
3,40,0,6.82,2
3,90,0,0.435,3
4,6,0,0.0364,2
3,15,0,1.43,1
0,13,0,1.43,4
3,4,4,0.136,2
0,0,13,0.136,1
3,18,34,0.136,1
0,875,1543,43,2
0,1,0,0.0364,4
3,19,12,0.136,4
0,1,0,1.43,4
4,5,25,0.136,2
3,5,18,0.136,2
1,988,0,0.435,1
4,4,11,0.136,4
0,1,2,0.136,4
1,282,0,0.435,1
2,43,254,6.82,2
1,895,4367,6.82,4
0,371,0,0.435,4
3,1,0,0.0364,2
1,18,180,6.82,4
4,2193,0,0.136,3
3,54,0,0.435,4
4,0,0,0.0364,3
0,44,0,1.43,3
2,12,0,0.435,2
3,34,274,6.82,3
1,7,0,1.43,4
3,25,0,6.82,2
1,66,0,6.82,3
0,66,354,6.82,4
3,325,0,0.435,1
0,10,0,0.435,1
1,6,0,1.43,4
3,60,0,0.136,4
0,118,716,1.43,1
3,46,0,0.0364,4
3,180,1695,6.82,4
3,15,83,6.82,2
3,103,748,6.82,3
3,891,578,43,2
3,3654,14868,43,3
1,3,0,0.0364,4
4,9,33,0.136,4
3,6,0,1.43,2
4,399,0,0.0364,3
4,2867,4720,43,2
3,12,0,0.0364,4
4,123,0,0.0364,4
4,2258,12378,43,2
4,1618,3070,43,2
3,389,1165,43,2
0,9793,78501,43,4
4,0,4,0.0364,4
2,6,0,1.43,4
2,8,0,0.435,2
4,70,0,0.0364,2
2,373,0,0.435,4
3,5,0,0.136,4
4,138,115,43,2
4,6,0,0.0364,4
2,24,72,1.43,4
0,49,0,6.82,4
1,3,0,0.435,2
1,59,180,1.43,3
0,61,0,0.435,1
0,2377,0,0.435,1
0,853,0,0.435,4
3,16328,16315,43,2
0,0,1,0.0364,4
0,13,38,0.435,1
3,54,154,1.43,2
0,16694,138354,43,2
0,4087,11519,43,2
3,25,0,0.435,4
2,17,105,6.82,4
3,107,112,43,4
0,1035,8519,43,2
1,39,0,1.43,1
4,15,106,0.136,4
0,204,0,43,4
1,160,1340,6.82,4
1,13,0,1.43,4
3,0,3,0.0364,4
1,65,305,43,2
0,18,177,6.82,3
3,20,0,0.136,4
4,410,2280,43,1
3,38,188,6.82,4
3,3289,2425,43,2
2,145,0,0.435,1
4,13,22,0.136,2
2,137,1478,6.82,3
3,152,746,6.82,4
3,5,0,0.0364,4
0,14,42,0.136,2
2,796,508,43,2
0,1883,5979,43,2
0,40,370,6.82,4
3,0,1,0.136,2
3,0,1,0.136,4
0,11,8,1.43,3
3,0,1,0.136,2
3,2,4,0.136,2
2,277,1056,6.82,4
1,24,246,6.82,4
3,0,0,0.136,2
3,0,7,0.0364,4
3,4,0,1.43,4
0,27,217,6.82,2
2,2172,0,0.435,1
3,89,0,0.435,2
0,18552,35723,43,4
3,1879,3803,43,2
0,1,2,0.0364,2
0,413,445,43,2
3,54,0,0.435,3
1,3,17,0.435,3
1,164,2172,6.82,4
2,0,4,1.43,3
0,2067,3976,0.435,4
2,200,0,0.435,4
1,16,0,1.43,4
4,432,2130,43,4
4,3,0,1.43,4
2,116,0,6.82,4
3,109,0,0.435,2
3,49,0,0.435,1
2,180,1063,6.82,4
0,22,0,0.0364,4
0,75,716,6.82,4
4,4,0,0.0364,4
3,79,0,0.435,3
4,536,1419,43,4
0,25,47,0.136,3
0,1591,4974,43,2
4,274,490,43,2
0,4149,5119,43,2
4,57248,0,0.0364,4
3,32,175,0.0364,4
3,104,0,6.82,2
0,57,0,0.435,3
4,425,936,43,4
2,32,368,1.43,1
0,6,0,0.0364,4
1,7,0,0.435,4
2,57,0,1.43,4
0,524,1596,43,2
3,23,0,0.435,2
4,7,25,0.136,2
3,11,79,0.0364,4
0,559,0,0.435,2
2,0,1,0.0364,4
3,261,1078,6.82,4
3,1,0,0.0364,4
2,155,0,1.43,3
3,29,0,6.82,4
2,38,0,1.43,3
2,0,1,0.0364,2
0,13,0,6.82,2
2,22,0,6.82,2
3,788,0,0.435,1
2,95,0,0.435,4
3,0,1,0.0364,2
3,257,0,0.0364,4
4,128,0,43,2
3,62,0,0.435,4
0,77,0,43,2
3,8,139,1.43,2
3,0,1,1.43,4
0,1645,0,0.435,2
4,989,4501,43,2
3,101,0,6.82,4
0,291,271,43,2
0,12,0,0.0364,2
4,0,4,0.0364,2
0,7,22,0.136,2
4,73449,180241,43,3
4,3,10,0.0364,2
0,2,0,0.435,1
3,27,0,0.136,4
0,4,0,1.43,4
3,4,41,1.43,2
3,4372,1429,43,1
0,1125,7101,6.82,4
0,74,0,6.82,2
0,0,1,0.0364,4
2,2,17,0.435,4
0,0,23,6.82,4
3,380,0,43,2
3,26,0,0.136,4
3,2,11,0.136,4
2,1637,0,0.435,4
4,1384,17048,43,4
3,14,56,1.43,4
1,5,0,1.43,2
1,415,0,0.435,4
2,268,0,0.435,3
1,13,85,1.43,4
1,39,0,1.43,1
3,11930,46404,43,3
4,0,1,0.0364,4
4,3,0,0.136,4
3,5,0,0.136,2
0,37,145,6.82,4
1,519,0,0.435,1
4,1124,5436,43,2
0,1935,0,0.435,4
3,0,5,0.0364,2
4,476,0,43,4
4,18,0,0.136,4
4,7,14,0.136,4
3,0,10,0.136,2
3,16,0,0.136,3
1,33,361,6.82,1
0,21,39,0.136,3
1,406,0,0.435,1
3,9,21,0.136,4
2,45,0,6.82,1
3,182,144,43,3
3,141,0,0.435,1
0,49,302,0.136,2
2,13,0,0.0364,4
0,121913,0,0.0364,4
3,4166,0,0.0364,4
0,829,0,0.435,4
3,0,7,0.0364,4
0,0,4,0.0364,4
3,21,29,0.136,4
0,93,650,43,2
2,9,0,6.82,4
0,66013,218374,43,4
4,165,153,43,3
4,16,24,0.136,2
1,24,0,0.435,1
0,6800,0,0.0364,1
3,285,1209,43,2
3,9,20,0.136,2
0,5,0,0.435,3
4,0,1,0.0364,4
3,21,78,0.136,2
3,20,0,0.0364,4
3,31,100,0.136,4
3,13,40,0.136,4
3,0,0,0.0364,2
0,323,306,43,2
3,115,1267,6.82,4
4,62,0,1.43,3
1,2045,9404,6.82,4
3,57,0,0.435,2
3,246,0,43,2
3,1716,0,0.435,4
0,0,1,0.0364,1
0,0,2,1.43,4
0,0,0,0.136,2
1,4,0,1.43,4
1,3,0,1.43,1
0,4,13,0.136,4
1,11,0,0.136,3
4,27449,108303,43,2
1,20,112,6.82,4
0,9,0,0.0364,4
0,2204,0,43,1
3,0,17,1.43,4
3,5,11,0.136,3
2,4,3,0.136,2
3,65,0,0.0364,4
0,936,0,0.435,4
2,84,631,6.82,3
4,3,7,0.136,3
0,3207,1505,43,2
2,13,0,6.82,4
2,48,292,6.82,3
2,23,0,0.0364,2
3,183,0,0.0364,4
3,85,651,6.82,1
0,183,280,43,2
4,31,0,0.136,1
0,441,0,0.435,4
0,2,15,0.136,3
3,3,12,0.136,2
0,128,521,43,2
1,870,1639,43,2
2,9,0,0.435,4
3,60,578,6.82,2
0,19,0,1.43,4
0,1064,0,0.435,1
1,164,0,0.435,2
0,16,136,1.43,4
0,10,0,1.43,1
0,3659,8358,43,2
2,191,0,0.435,1
4,5,5,0.136,4
0,79,253,0.435,4
3,15,0,1.43,4
3,1,0,0.0364,4
4,106,0,43,2
0,1,0,1.43,4
4,4250,0,0.0364,2
4,1,14,0.136,3
4,2,29,0.136,3
4,567,1895,43,2
2,0,0,1.43,4
2,13,36,1.43,4
3,7156,0,0.0364,4
0,206,1016,43,3
0,3971,0,43,2
1,108,0,0.0364,4
4,33,665,0.136,4
4,0,2,0.136,2
2,182,832,6.82,4
4,4,0,0.0364,4
3,93,0,0.435,4
3,7,23,0.136,4
3,25,0,0.435,4
1,346,853,6.82,4
0,48,66,0.136,2
0,25,75,1.43,4
3,58,326,6.82,4
0,6,19,0.136,4
4,3,4,0.136,4
4,7,0,0.0364,4
3,1,0,0.0364,4
1,61,570,6.82,2
0,1548,0,0.435,1
0,19,123,6.82,2
4,0,4,1.43,4
0,144,0,0.0364,3
1,104,0,43,2
3,152,1974,6.82,2
0,5345,10599,43,2
3,9,5,0.136,4
3,9,0,0.0364,3
0,104,187,0.435,3
2,243,0,0.435,4
1,1409,0,0.435,1
0,6823,4812,43,4
0,1735,1091,43,2
3,1,1,1.43,4
3,75,435,6.82,4
0,4,0,0.0364,2
3,0,2,0.136,4
2,46,430,6.82,2
0,0,0,0.136,2
3,4,15,0.136,3
2,40,133,0.435,1
3,1,3,0.136,4
4,0,0,0.0364,4
3,90,0,0.435,2
1,126,0,0.435,3
0,50,266,6.82,4
3,1,0,0.136,2
0,3352,14127,43,2
3,28,209,6.82,4
2,2,38,1.43,4
4,3693,40463,43,2
0,0,1,0.0364,4
4,157,780,43,2
3,28,0,6.82,3
4,4,15,0.136,1
2,133,0,6.82,1
2,625,4353,43,2
1,1671,0,0.435,3
1,7,0,1.43,4
0,47,0,0.0364,4
3,758,0,0.0364,2
3,3,19,0.136,4
3,7545,24166,43,2
3,8,0,1.43,4
2,32,368,1.43,1
3,0,0,0.0364,4
1,6,0,1.43,4
4,974,3572,43,2
2,8,0,0.435,2
0,0,1,1.43,2
0,2078,0,0.435,4
0,2642,7061,43,4
3,1,10,0.0364,4
2,243,0,0.435,4
1,2340,4040,43,2
3,27,0,0.0364,4
2,378,0,1.43,1
4,1,4,0.136,2
3,24,0,0.136,4
3,187,0,43,2
3,0,21,0.0364,2
3,196,0,43,2
0,5,0,1.43,4
0,5,16,0.136,3
3,15,24,0.136,3
2,3,0,1.43,3
0,39,114,0.136,4
2,1955,0,43,2
1,826,0,0.435,1
0,26,229,6.82,2
0,9,30,0.136,2
2,5,0,0.435,1
4,13,22,0.136,2
0,1483,0,0.435,4
0,47,0,1.43,1
0,5,27,0.0364,2
1,269,0,0.435,1
3,9,0,0.136,4
3,3,0,0.0364,4
3,0,1,0.0364,4
0,0,0,1.43,1
4,0,1,0.0364,4
0,13,0,6.82,2
4,5,9,0.136,4
2,854,0,0.435,1
3,221,0,0.0364,2
3,70,0,0.435,2
0,5096,22566,43,2
0,1955,0,0.435,2
3,45,74,0.136,4
0,10,113,6.82,2
4,35939,0,0.0364,1
3,87,0,0.435,2
3,0,9,0.0364,4
3,68,522,6.82,4
3,1483,0,0.435,4
2,26,66,0.435,3
1,2,0,1.43,2
4,4,6,0.0364,4
1,3,0,1.43,2
4,142,0,43,1
3,378,2002,6.82,3
0,1424,9654,43,2
0,62,362,6.82,3
0,0,7,0.0364,2
2,8,0,0.136,4
0,525,287,43,2
3,916,3504,6.82,4
2,106,1283,6.82,2
3,0,1,0.0364,4
1,799,0,0.435,3
3,1434,0,0.435,3
4,1625,5797,43,2
0,11,27,0.136,4
3,1102,0,0.435,1
4,2,16,0.136,4
0,2180,1979,43,2
1,19,96,6.82,4
3,24,161,6.82,4
1,257,2397,6.82,4
0,0,1,0.0364,3
3,107,0,0.435,4
2,0,1,6.82,2
2,0,1,1.43,2
3,20,65,1.43,2
4,48,0,0.136,4
0,1833,0,1.43,1
4,0,1,0.0364,2
0,38,288,6.82,4
3,8,0,1.43,3
3,7,0,0.136,4
4,108,0,0.136,3
3,8,5,0.136,3
0,549,936,0.435,2
2,19,0,0.435,3
3,357,0,0.435,1
2,0,16,6.82,2
3,11,21,0.136,3
1,22,0,1.43,4
4,4,15,0.136,4
1,46,241,6.82,2
2,52,0,0.435,2
3,29,0,0.435,3
3,54,0,1.43,3
0,23,51,0.136,4
0,52,0,6.82,2
0,46,126,43,4
4,1,3,0.0364,3
1,748,0,6.82,2
2,30,170,6.82,4
0,42,63,0.136,2
4,16,0,0.136,3
3,0,0,0.136,4
2,0,4,0.0364,2
3,16,0,0.435,2
3,1,5,0.0364,3
0,17819,0,0.0364,4
3,3700,0,0.435,4
3,9739,0,0.435,2
1,74,663,6.82,4
3,13,0,0.0364,1
3,4,9,0.136,4
4,0,3,0.136,4
3,2672,15619,43,2
3,26,243,1.43,3
0,2,11,0.136,4
1,82,287,0.435,3
0,1103,0,0.435,1
