date,retweet_count,favorite_count,followers_count,predict_class_label
2019-02-02 13:58:31,86,0,0.435,1
2019-02-02 13:58:25,98,0,0.435,2
2019-02-02 13:58:18,98,0,0.435,1
2019-02-02 13:58:00,110,0,0.435,1
2019-02-02 13:57:49,107,0,0.435,2
2019-02-02 13:57:43,121,0,0.435,2
2019-02-02 13:57:32,200,0,0.435,1
2019-02-02 13:57:26,127,0,0.435,1
2019-02-02 13:57:18,121,0,0.435,2
2019-02-02 13:57:00,138,0,0.435,1
2019-02-02 13:56:49,119,0,0.435,1
2019-02-02 13:56:42,119,0,0.435,1
2019-02-02 13:55:44,402,1131,0.435,3
2019-02-02 13:53:08,10,0,0.435,3
2019-02-02 10:18:24,1,18,0.435,2
2019-02-02 10:16:18,145,0,0.435,2
2019-02-02 10:14:42,120,0,0.435,1
2019-02-02 09:30:17,1671,0,0.435,1
2019-02-02 09:29:23,3777,0,0.435,3
2019-02-02 09:28:30,5823,0,0.435,3
2019-02-02 09:27:36,4819,0,0.435,1
2019-02-02 06:29:31,387,978,0.435,3
2019-02-02 06:26:26,93,0,0.435,1
2019-02-02 06:25:55,89,0,0.435,1
2019-02-02 06:25:53,251,0,0.435,4
2019-02-02 06:25:44,16,0,0.435,3
2019-02-02 06:25:31,47,0,0.435,3
2019-02-02 06:24:58,1469,0,0.435,3
2019-02-02 06:24:29,3292,0,0.435,4
2019-02-01 13:27:00,374,798,0.435,2
2019-02-01 12:14:23,18,0,0.435,2
2019-02-01 11:47:21,134,301,0.435,4
2019-02-01 11:43:56,2,17,0.435,4
2019-02-01 11:43:11,272,0,0.435,3
2019-02-01 11:31:37,530,0,0.435,2
2019-02-01 11:31:32,5,44,0.435,4
2019-02-01 11:30:47,436,0,0.435,2
2019-02-01 11:30:28,1809,0,0.435,1
2019-02-01 10:49:48,441,0,0.435,4
2019-02-01 10:47:48,13,0,0.435,4
2019-02-01 10:46:09,163,0,0.435,4
2019-02-01 10:46:01,812,2548,0.435,2
2019-02-01 10:44:53,8,0,0.435,2
2019-02-01 10:44:33,28,0,0.435,4
2019-02-01 10:43:52,772,0,0.435,1
2019-02-01 10:42:39,10,0,0.435,3
2019-02-01 10:42:25,260,0,0.435,2
2019-02-01 10:41:51,150,0,0.435,3
2019-02-01 10:41:45,1483,0,0.435,4
2019-02-01 10:41:26,9,0,0.435,4
2019-02-01 10:41:18,927,0,0.435,1
2019-02-01 10:41:01,847,0,0.435,1
2019-02-01 10:40:37,71,0,0.435,1
2019-02-01 10:38:38,219,0,0.435,4
2019-02-01 10:38:11,12,0,0.435,4
2019-02-01 10:38:08,581,0,0.435,4
2019-02-01 10:37:44,492,0,0.435,3
2019-02-01 10:37:03,316,0,0.435,1
2019-02-01 10:36:44,9,0,0.435,1
2019-02-01 10:36:37,38,0,0.435,1
2019-02-01 10:36:29,2547,0,0.435,2
2019-02-01 10:36:00,205,0,0.435,1
2019-02-01 10:35:53,1457,0,0.435,1
2019-02-01 10:35:46,146,0,0.435,2
2019-02-01 10:35:38,189,0,0.435,2
2019-02-01 10:35:18,4,0,0.435,4
